# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, kappa, gamma1, gamma2 kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 2.00, 11.00, 16.00, 10.00, 16.00, 100
 4.635765e-06 -2.414088e-04  5.613613e-05  3.493208e+01  1.414891e+02  4.296377e+01 -8.801376e+00  1.406514e+02
3  2.507442e+00  5.034861e-01  1.458497e+00  7.802580e-01  3.823934e-01  9.600000e-01 2 3  3.130277e-01
-5.339020e-01 -2.642998e-01 -2.740224e+00  1.569251e+01  5.611851e-01 -3.947390e-01 -6.337770e-01  1.030713e-01
 6.621709e-01  5.703398e-01  7.165981e+00  0.000000e+00  3.768760e-01 -5.055717e-02 -4.961646e-01  3.655816e-02
-3.583060e-03 -1.915400e-03  1.216153e-03  2.834553e+01  2.982235e+01 -2.559340e+00  1.382866e+00  2.782267e+01
1  1.922425e+00  1.498315e+00  0.000000e+00  3.097025e+00  0.000000e+00  1.740000e+00 0 2 -1.000000e+00
 4.558428e+00  2.998169e+00  6.200411e+00  0.000000e+00  4.863883e-01 -5.208222e-02 -3.159190e-01  1.268800e-02
3 -3.265163e-02 -9.351123e-02  9.996591e-01  4.946629e-01  2.900484e-01  8.300000e-01 4 2 -1.000000e+00
 3.216940e-03 -6.082435e-01  7.359804e+00  0.000000e+00  4.161655e-01  4.510828e-01  3.890833e-02  1.064486e-01
 1.985617e-01  3.721435e-01 -2.134700e+00  1.042447e+01  6.970143e-01  4.431750e-01 -6.031967e-01  3.335082e-01
 2.745738e-03  5.829859e-03  4.562839e-03  1.714735e+01  1.664148e+01  2.295424e+00 -4.497251e+00  1.563910e+01
1 -7.104598e-01 -1.143301e+00  0.000000e+00  1.244527e+00  0.000000e+00  1.640000e+00 0 2 -1.000000e+00
-5.858682e-01 -2.266766e+00  3.287613e+00  0.000000e+00  3.386681e-01  2.418029e-01 -2.733483e-01  2.788812e-02
3 -7.420223e-01 -1.132106e+00  6.095645e-01  3.016037e-01  4.875513e-01  1.090000e+00 4 2  3.091320e-01
-4.463535e-01  1.797033e-01  3.823667e+00  0.000000e+00  4.407252e-01 -1.470463e-01  1.721528e-01  6.230765e-02
 9.452071e-02 -1.014088e-01 -9.136444e+00  8.577992e+00  1.229229e+00  1.095354e-01  3.872979e-01  3.552593e-01
 6.036312e-02 -5.746987e-02  4.454485e+00  8.591028e+00  1.630095e+00  8.694408e-02  4.061613e-01  5.288573e-01
1  2.111682e+00 -4.011065e+00  0.000000e+00  3.830425e+00  0.000000e+00  1.170000e+00 0 2 -1.000000e+00
 8.230639e+00 -7.143609e+00  3.536519e+00  0.000000e+00  4.342322e-01  3.820359e-02  1.893930e-01  1.489453e-03
1 -2.395576e+00 -8.578895e-01  0.000000e+00  1.809920e+00  0.000000e+00  9.700000e-01 0 2 -1.000000e+00
-4.118552e+00 -1.403961e+00  3.242257e+00  0.000000e+00  3.928901e-01 -1.914982e-01 -1.532439e-01  1.266984e-02
3  4.755660e-02  1.228764e-01  8.992154e-01  3.941455e-01  2.046439e-01  7.500000e-01 2 2 -1.000000e+00
-1.326017e-01 -3.294832e-01 -1.109452e+00  1.233624e+01  5.370601e-01  7.390350e-01 -7.546435e-01  3.475023e-01
 1.470719e-01  5.251343e-01  5.421376e+00  0.000000e+00  2.834387e-01  4.838909e-01 -3.079849e-01  1.274322e-01
-1.013737e-03 -2.770849e-03  5.133807e-04  2.169428e+01  4.744275e+01  1.140362e+01 -8.889012e+00  4.688364e+01
1  2.048394e-01  7.957184e-01  0.000000e+00  9.860286e-01  0.000000e+00  9.300000e-01 0 2 -1.000000e+00
 4.402138e-01  1.840391e+00  9.753985e+00  0.000000e+00  5.007253e-01  3.380582e-01 -1.801934e-01  2.678113e-02
3 -1.383466e-01  2.081272e-01  3.772783e+00  1.956374e+00  4.456016e-01  6.400000e-01 4 2 -1.000000e+00
 1.158578e+00 -1.259514e+00 -3.405950e+00  2.918364e+01  7.096992e-01  5.643181e-03  6.146922e-01  2.724749e-01
 4.181890e-02  2.344198e+00  7.643487e+00  0.000000e+00  4.758093e-01  3.787310e-01 -2.254705e-02  1.206747e-01
 1.200292e-02 -1.808501e-02  7.894313e-03  5.336497e+01  1.276560e+01  1.317293e+00  3.165553e+00  1.159084e+01
5  6.747399e-03  5.114915e-03  4.829464e-01  2.477823e-01  1.000000e+00  1.080000e+00 4 2 -1.000000e+00
-5.152293e-02 -2.149357e-01 -9.059953e+00  4.771622e-01  4.944267e-01  5.535341e-01 -2.440906e-01  2.802243e-01
 2.495623e-01  6.227342e-02  8.607422e+00  0.000000e+00  4.348129e-01 -3.828727e-01 -2.380466e-01  2.540020e-01
-1.407618e-01  1.858580e-01 -2.639318e+01  3.145620e-01  4.721572e-01  2.171421e-01  5.189951e-01  2.832097e-01
-2.333611e-01  6.698355e-02  2.817196e+01  3.024972e-01  4.718792e-01 -3.959486e-01  2.943468e-01  2.928926e-01
-4.222674e-04 -2.883486e-04  4.476938e-03  2.156834e+00  1.604188e+01 -1.179805e+00 -1.224492e+00  1.536737e+01
3 -5.129309e-01  3.072316e-01  2.462287e+00  1.443091e+00  3.963844e-01  4.200000e-01 1 1 -1.000000e+00
 6.725022e-01 -2.566151e-01 -9.566584e-01  4.838635e+01  1.007100e+00 -7.434471e-01  7.018847e-01  8.801484e-01
-1.377490e+00  1.107346e+00  2.413461e+00  0.000000e+00  2.445313e-01 -5.588177e-02  3.914940e-01  1.461038e-01
 7.819123e-02 -3.458520e-02  3.572634e-02  5.200097e+01  6.801355e+00 -1.898591e+00  1.435451e+00  6.612222e+00
3 -1.302004e-03  9.187017e-02  3.815041e-01  1.924786e-01  5.818233e-01  8.300000e-01 2 2 -1.000000e+00
-2.696917e-02  2.981816e-01  3.461656e+00  0.000000e+00  3.478831e-01  3.517812e-01  1.123712e-01  1.892960e-01
-1.037088e-02 -8.296125e-02 -2.014072e+00  6.668391e+00  1.518403e+00  8.484898e-01 -2.128690e-01  1.267456e+00
-4.644926e-03 -4.112514e-02  7.147958e-01  6.690613e+00  2.627636e+00  1.067491e+00 -3.326579e-01  2.324905e+00
1  8.075395e-01  1.678485e+00  0.000000e+00  2.029781e+00  0.000000e+00  6.900000e-01 0 2 -1.000000e+00
 2.907332e+00  2.762534e+00  3.953694e+00  0.000000e+00  4.129977e-01  8.212629e-02 -2.913741e-01  3.459751e-02
5  2.036373e-02  1.956052e-02  4.718227e-01  1.884527e-01  1.000000e+00  1.480000e+00 5 3 -1.000000e+00
 2.077424e-01 -1.260179e-01  3.414468e+00  3.051089e-02  4.177815e-01 -1.563636e-01  1.471645e-01  1.545710e-01
-8.129740e-02 -7.917450e-02 -1.663083e+00  1.209912e+00  1.176484e+00 -3.847678e-02 -7.943292e-01  7.604828e-01
 1.365960e-01  1.289853e-01 -2.964254e+00  4.886950e-01  7.667655e-01 -5.494180e-02 -6.234843e-01  4.173839e-01
-1.103827e-01  2.224259e-01  3.329222e+00  0.000000e+00  4.202349e-01  1.414370e-01  1.255094e-01  1.543610e-01
-7.262707e-03 -7.190838e-03  1.290814e-01  1.344954e+00  4.176857e+00  6.064097e-03 -1.531449e+00  3.440288e+00
3 -3.714661e-02  1.129086e-01  7.069513e-01  2.950329e-01  2.025058e-01  1.010000e+00 5 2 -1.000000e+00
 6.646966e-02 -2.415123e-01 -1.103234e+00  7.206114e+00  8.565066e-01  8.036182e-01  5.302963e-01  7.188894e-01
-1.422306e-01  4.339315e-01  5.447911e+00  0.000000e+00  3.443260e-01  3.735353e-01  3.268382e-01  2.342658e-01
 3.363987e-03 -1.236540e-02  1.307226e-02  8.886173e+00  1.060411e+01  3.555292e+00  1.760961e+00  1.032629e+01
3  1.224757e-01  6.824246e-02  9.197982e-01  4.976456e-01  6.051472e-01  4.100000e-01 4 3 -1.000000e+00
-2.477008e-01 -1.292084e-01 -3.260680e+00  2.499498e+00  1.048121e+00 -3.273963e-01 -4.492347e-01  9.504047e-01
 5.386966e-01  3.478744e-01  5.388242e+00  0.000000e+00  4.368289e-01 -1.549678e-01 -3.279594e-01  3.578487e-01
-5.644819e-02 -3.066928e-02  4.188377e-01  2.596304e+00  2.721996e+00 -4.281498e-01 -6.280113e-01  2.590719e+00
3 -2.865508e-01  6.264716e-01  1.988308e+00  9.813830e-01  1.982169e-01  5.200000e-01 2 1 -1.000000e+00
-5.865626e-01  1.372161e+00  2.000734e+00  0.000000e+00  2.153455e-01  2.256407e-01  2.548574e-01  2.261043e-02
 2.114045e-01 -4.489974e-01 -3.965793e-01  1.510759e+02  6.746300e-01  1.030564e+00  1.251147e+00  3.788956e-01
 4.477984e-03 -9.619387e-03  4.405522e-04  1.781733e+02  4.946757e+01  5.535232e+00  6.970496e+00  4.880254e+01
3  9.122249e-02  7.732739e-02  7.998547e-01  3.912200e-01  8.560095e-01  8.800000e-01 1 1 -1.000000e+00
 3.933631e-01  2.734401e-01  2.393925e+00  0.000000e+00  1.432581e-01 -1.600860e-01 -5.391243e-01  6.030907e-02
-2.270064e-01 -2.314452e-01 -2.049222e+00  1.342273e+01  2.589897e-01  4.317165e-02 -1.017459e+00  1.621077e-01
-8.867158e-04 -7.279792e-04  1.565153e-04  2.814219e+01  8.096727e+01 -1.569878e+00 -1.774734e+00  8.067878e+01
5 -9.008106e-02  1.905753e-02  1.015321e+00  5.320156e-01  1.000000e+00  1.100000e+00 4 2 -1.000000e+00
 3.714867e-01 -2.717478e-01 -1.297283e+00  1.691461e+01  8.756695e-01 -2.786282e-01  8.418231e-01  5.585985e-01
-6.069713e-01 -2.333367e-01  3.062571e+00  0.000000e+00  3.035691e-01 -2.504569e-01 -3.094580e-01  8.089080e-02
-2.286960e-01  5.471890e-01 -1.020031e+01  6.769479e+00  5.131962e-01  4.621371e-01  3.484874e-01  2.313167e-01
-3.915353e-02  5.768909e-01  1.183776e+01  6.703276e+00  4.120751e-01  5.108064e-01 -1.603161e-02  1.498443e-01
 6.868809e-03 -3.325692e-03  6.018676e-03  2.591529e+01  1.540430e+01 -2.168140e+00  6.052560e+00  1.462543e+01
3 -3.760914e-02  8.693607e-02  1.282128e+00  7.267089e-01  1.616280e-01  1.650000e+00 5 2 -1.000000e+00
 2.188707e-01 -5.634614e-01 -2.213807e+00  1.208114e+01  3.304209e-01  6.744941e-01  6.671615e-01  1.588490e-01
-6.273312e-01  3.997596e-01  1.369692e+01  0.000000e+00  2.612379e-01 -1.848149e-01  6.622717e-01  9.721241e-02
 3.868371e-04 -1.038791e-03  2.076897e-04  4.163972e+01  7.051042e+01  3.938409e+00 -1.145638e+00  6.997558e+01
3 -5.124558e-02  6.591835e-03  5.521721e-01  2.553740e-01  5.726047e-01  7.900000e-01 1 3 -1.000000e+00
-3.120496e-01  4.951355e-02  3.476001e+00  0.000000e+00  2.415280e-01 -5.000153e-01  1.938495e-01  1.629407e-01
 2.387498e-01  1.060302e-02 -6.070507e+00  1.025582e+01  3.938881e-01 -7.293513e-01 -1.221579e-02  3.087179e-01
 2.340767e-03 -1.473366e-04  3.360231e-03  2.064820e+01  1.832589e+01 -1.352164e+00 -8.715840e-01  1.811923e+01
3  8.326033e-03  8.449879e-02  5.128017e-01  3.276458e-01  1.497572e-01  7.400000e-01 3 2 -1.000000e+00
 2.796860e-02  3.383679e-01  2.212009e+00  0.000000e+00  2.498334e-01  3.265516e-01 -6.353178e-02  1.484299e-01
-3.585573e-02 -1.704464e-01 -1.477064e+01  2.846138e+00  5.883026e-01  4.481162e-01 -1.907578e-01  4.647373e-01
-1.699299e-03 -1.517440e-02  1.022611e-01  3.249693e+00  4.127410e+00 -4.753123e-03 -4.218974e-02  3.915525e+00
3 -8.265027e-01  2.820908e+00  1.202520e+00  7.147297e-01  4.755454e-01  9.800000e-01 1 2  2.918450e-01
 1.086501e-01 -8.960982e-01  4.906582e+00  0.000000e+00  4.972643e-01  2.078237e-01  7.579317e-02  6.054518e-02
 3.325310e-02  3.040562e-01 -1.031780e+01  1.552650e+01  1.014693e+00  3.030105e-01 -7.294112e-02  3.412070e-01
 4.763880e-03  1.101867e-01  1.949092e+00  1.569245e+01  1.771699e+00  2.660224e-01 -1.081315e-01  8.789210e-01
1  2.316511e-01  3.196708e-01  0.000000e+00  6.547523e-01  0.000000e+00  3.400000e-01 0 2 -1.000000e+00
 5.680634e-01  8.684817e-01  3.467735e+00  0.000000e+00  3.136672e-01  1.586892e-01 -3.968599e-01  2.268242e-01
5 -1.625269e+00  7.125072e-01  4.360437e+00  1.807379e+00  1.000000e+00  1.090000e+00 4 2  2.831869e-01
 1.234086e-01 -1.491365e+00 -4.085378e+00  1.334036e+02  7.729489e-01  5.142854e-01  1.784324e-01  4.886333e-02
 1.887731e+00  2.068136e+00  2.492490e+00  0.000000e+00  3.313700e-01 -1.537598e-02 -2.135985e-01  4.782844e-03
-1.418083e+00 -7.752783e-01  1.835712e+01  1.267524e+02  5.708594e-01 -2.495582e-01 -2.596298e-01  1.926448e-02
-1.540601e+00 -1.972030e-01 -1.446674e+01  1.270209e+02  6.286799e-01 -4.539561e-01 -3.043910e-02  2.302769e-02
-1.223985e-02 -1.787850e-02  4.214935e-03  1.725170e+02  1.661503e+01  2.217733e+00 -1.288105e+00  1.321077e+01
3 -5.938429e-02 -2.656658e-02  5.432951e-01  2.411923e-01  3.302319e-01  4.600000e-01 1 3 -1.000000e+00
-3.393389e-01 -1.675075e-01  3.032251e+00  0.000000e+00  3.763223e-01 -1.420509e-01 -1.975028e-01  2.271383e-01
 1.900762e-01 -4.548621e-02 -9.182188e+00  1.447816e+00  8.204473e-01 -3.105364e-01  2.114540e-01  6.302704e-01
 2.287502e-02  8.111669e-03  4.258580e-01  1.597918e+00  2.539293e+00 -1.294089e-01  6.689997e-02  2.227842e+00
3 -6.796313e-02  1.482768e-01  1.528233e+00  7.772794e-01  8.474208e-01  7.700000e-01 2 3 -1.000000e+00
-2.915516e-01  8.295442e-01  2.962132e+00  0.000000e+00  1.937336e-01  4.127671e-01  3.769537e-01  4.334170e-02
 3.320698e-01 -5.656595e-01 -3.495468e+00  1.018829e+01  2.591802e-01  4.125358e-01  8.152993e-01  9.207764e-02
 2.695172e-04 -6.663836e-04  3.024933e-05  3.011910e+01  1.830339e+02  8.236417e+00 -3.149277e+00  1.824913e+02
3 -8.094555e-01  5.034286e+00  3.479771e+00  1.813795e+00  7.400421e-01  1.310000e+00 2 2  3.175051e-01
-2.392880e+00 -3.834453e-03  6.476782e+00  0.000000e+00  5.394230e-01 -2.323577e-01 -6.118352e-02  8.117496e-03
 9.425215e-01  9.880863e-01 -4.793092e+00  9.438049e+01  8.159560e-01  9.145837e-02 -4.838814e-01  2.853106e-02
 4.016395e-02  2.238826e-02  3.321554e-02  1.233283e+02  6.688378e+00 -6.417536e-01 -1.356246e+00  2.203211e+00
1 -6.891312e+00  1.042802e+01  0.000000e+00  5.759298e+00  0.000000e+00  1.650000e+00 0 2 -1.000000e+00
-9.817208e+00  1.795437e+01  3.432269e+00  0.000000e+00  3.837157e-01  1.357478e-01  2.646250e-01  1.973535e-03
1 -5.630642e-01  2.518463e-01  0.000000e+00  7.730160e-01  0.000000e+00  1.050000e+00 0 2 -1.000000e+00
-1.227978e+00  6.774806e-01  3.034807e+00  0.000000e+00  3.366620e-01 -2.243860e-01  2.452713e-01  5.673002e-02
5  8.176497e-01  4.091838e+00  3.050265e+00  1.666905e+00  1.000000e+00  2.140000e+00 5 2  2.997281e-01
 1.227816e+00 -4.568122e-01 -6.304196e+00  3.220775e+01  6.773931e-01 -3.928298e-01  3.292180e-01  5.272482e-02
-3.014681e-01  1.691940e+00  5.411079e+00  0.000000e+00  4.626900e-01  2.961524e-01  1.272391e-01  1.091183e-02
-4.652355e-01 -1.353926e+00  2.361558e+01  2.541504e+01  5.729689e-01  2.901557e-01 -2.362631e-01  1.683156e-02
-1.024031e+00 -9.744080e-01 -2.012103e+01  2.571427e+01  6.254663e-01 -4.346896e-02 -4.336879e-01  2.320735e-02
 3.452776e-03 -5.606141e-03  3.945035e-03  6.649777e+01  1.714562e+01 -1.248125e+00  2.374866e+00  1.300742e+01
3  1.375392e-01  7.253265e-02  1.428985e+00  6.709946e-01  3.776314e-01  1.180000e+00 1 2 -1.000000e+00
-5.747521e-01 -1.666979e-01 -7.392714e+00  1.065889e+01  3.724125e-01 -5.882829e-01 -4.278523e-01  1.720968e-01
 7.350220e-01  4.046957e-01  2.791721e+00  0.000000e+00  2.480966e-01 -2.257607e-01 -3.952074e-01  7.008076e-02
-3.152256e-03 -1.355091e-03  8.572006e-04  2.162292e+01  3.526776e+01 -2.556907e+00  1.074107e+00  3.470422e+01
3 -8.504877e-02 -5.857746e-02  7.425312e-01  3.624748e-01  2.213428e-01  8.200000e-01 1 3 -1.000000e+00
-3.440074e-01 -2.731281e-01  5.348575e+00  0.000000e+00  2.443661e-01 -1.719816e-01 -5.953480e-01  6.840941e-02
 2.486390e-01  1.742229e-01 -1.183868e+00  1.185696e+01  3.769958e-01 -4.232360e-01 -1.026496e+00  1.769690e-01
 5.110856e-04  3.898881e-04  4.419802e-05  2.784677e+01  1.546775e+02 -2.533015e+00 -3.138336e+01  1.540718e+02
3  1.576978e-01  1.593656e-01  1.365258e+00  5.634377e-01  4.708530e-01  4.000000e-01 1 1 -1.000000e+00
-2.507085e-01 -4.897745e-01 -1.211159e+00  1.605235e+01  5.166130e-01  5.021626e-01 -8.984160e-01  3.858512e-01
 7.137030e-01  4.765790e-01  2.572265e+00  0.000000e+00  1.937678e-01 -2.387099e-01 -4.519574e-01  8.061019e-02
-3.431038e-03 -5.371568e-03  1.032360e-03  2.566554e+01  3.367411e+01  8.190462e+00 -5.644371e+00  3.335823e+01
3 -1.102174e-01 -8.106494e-02  2.200953e+00  1.193302e+00  3.165194e-01  2.080000e+00 5 2 -1.000000e+00
 7.339972e-01  6.584548e-01 -3.688459e+00  7.222835e+01  6.166135e-01 -2.410100e-02 -6.461581e-01  8.354146e-02
-1.310052e+00 -1.576675e-01  1.165319e+01  0.000000e+00  5.204824e-01 -3.616526e-01 -1.154604e-01  2.709620e-02
 9.916107e-04  7.645827e-04  7.892034e-05  2.065224e+02  1.178480e+02 -6.122253e+00 -3.074043e+01  1.156874e+02
3 -5.817407e-02 -2.655892e-02  7.676352e-01  3.467261e-01  2.966996e-01  1.210000e+00 1 2 -1.000000e+00
-4.005788e-01 -1.958656e-01  4.310801e+00  0.000000e+00  3.535016e-01 -2.484592e-01 -3.524950e-01  6.212652e-02
 3.314508e-01  3.521084e-02 -1.452918e+01  6.700669e+00  4.863143e-01 -5.435539e-01 -1.930005e-01  1.417614e-01
 2.580844e-03  9.055948e-04  3.861176e-03  1.318430e+01  1.718229e+01 -3.497741e-01  1.660031e+00  1.595361e+01
1 -4.935853e+00  3.711588e+00  0.000000e+00  2.782016e+00  0.000000e+00  1.820000e+00 0 2 -1.000000e+00
-7.953576e+00  6.031971e+00  3.054535e+00  0.000000e+00  3.937778e-01 -3.109048e-02  1.978807e-01  2.304380e-03
3  3.307924e-02  9.308903e-02  8.693601e-01  4.893918e-01  2.938511e-01  7.100000e-01 4 2 -1.000000e+00
 1.499665e-01  5.098067e-01  3.260396e+00  0.000000e+00  3.219337e-01  3.134485e-01 -2.341213e-01  1.414174e-01
-1.598250e-01 -3.024840e-01 -1.109540e+01  6.186055e+00  5.345634e-01  3.069896e-01 -4.609947e-01  3.229751e-01
-3.486077e-03 -1.029065e-02  2.687174e-02  8.752910e+00  7.101454e+00  1.172703e-01  1.331404e-02  6.648369e+00
3 -1.169664e-01  1.738818e-01  1.572019e+00  6.613953e-01  2.434927e-01  7.200000e-01 2 2 -1.000000e+00
 3.053391e-01 -5.938656e-01 -8.419427e-01  9.060652e+00  7.999847e-01  6.470042e-01  8.995115e-01  6.432239e-01
-8.853427e-01  4.325459e-01  3.457774e+00  0.000000e+00  2.515705e-01 -3.898411e-01  3.449164e-01  1.328399e-01
 5.609659e-03 -9.701708e-03  2.213808e-03  1.426069e+01  2.491475e+01  6.213404e+00  9.033184e+00  2.454092e+01
4  6.178582e-02  1.905174e-01  1.949974e+00  9.132987e-01  1.000000e+00  2.090000e+00 5 2 -1.000000e+00
 3.883715e-01  1.093940e+00  2.172325e+00  0.000000e+00  2.691865e-01  2.113649e-01 -1.705199e-01  6.170723e-03
 2.954894e-01 -6.972202e-01 -4.102509e+00  6.610569e+01  3.791349e-01  4.606786e-01  6.457570e-01  2.317215e-02
-3.992234e-01 -6.899018e-01  1.268559e+01  6.430093e+01  3.350346e-01  2.682906e-01 -5.397866e-01  1.874314e-02
-6.420714e-01 -4.336728e-01 -8.609227e+00  6.456278e+01  3.598747e-01 -3.678895e-01 -6.249577e-01  2.198039e-02
1  5.075150e-02 -2.856564e-02  0.000000e+00  7.119964e-02  0.000000e+00  8.200000e-01 0 2 -1.000000e+00
 1.113037e-01 -7.189518e-02  3.295990e+00  0.000000e+00  3.833858e-01 -1.128575e-01  2.531349e-01  1.946441e-01
3  1.278132e-02 -4.882165e-02  8.752556e-01  4.899564e-01  8.138116e-01  9.500000e-01 1 2 -1.000000e+00
 4.956127e-02  4.201097e-01 -5.604431e+00  6.098888e+00  2.493772e-01  8.457145e-01 -1.631924e-01  1.054142e-01
 2.180506e-01 -4.387755e-01  4.560950e+00  0.000000e+00  1.886658e-01  4.151976e-01  5.163541e-01  6.168281e-02
-5.305260e-05  2.493745e-04  3.840558e-05  2.946515e+01  1.625338e+02  3.540008e+00 -6.539190e+00  1.619335e+02
3 -9.414246e-02  2.569442e-02  1.019180e+00  5.058397e-01  6.942073e-01  8.600000e-01 2 3 -1.000000e+00
 4.335429e-01 -8.829518e-02 -3.008137e+00  1.211290e+01  3.410417e-01 -8.036346e-01  3.476050e-01  1.551845e-01
-5.484392e-01  1.845390e-01  4.333197e+00  0.000000e+00  2.394950e-01 -4.680207e-01  3.585357e-01  7.801695e-02
 9.956436e-04 -2.581516e-04  1.498143e-04  3.260910e+01  8.320336e+01 -8.344747e+00  3.581538e+00  8.248342e+01
3 -2.343661e-01 -2.626073e-01  1.162482e+00  5.758000e-01  1.272090e-01  1.090000e+00 2 2 -1.000000e+00
-4.744744e-01 -7.685758e-01  3.591070e+00  0.000000e+00  3.220659e-01  1.916576e-01 -3.799914e-01  1.411520e-01
 1.833442e-01  1.898806e-01 -4.568162e-01  2.465419e+01  1.786359e+00  2.970802e-02 -1.675274e+00  1.475250e+00
 4.057931e-02  4.314110e-02  4.368259e-02  2.520771e+01  7.230086e+00  1.612774e-01 -3.986922e+00  6.762587e+00
5  1.582175e-01 -1.900425e-01  4.308191e+00  1.548065e+00  1.000000e+00  1.150000e+00 5 2 -1.000000e+00
 1.703033e+00 -1.731319e+00  2.981145e+00  0.000000e+00  3.571709e-01 -3.489128e-02  2.767134e-01  1.399890e-02
-1.596370e+00 -7.449121e-01 -4.057895e+00  4.601725e+01  4.759427e-01 -4.817017e-01 -5.376177e-01  5.915638e-02
 5.508812e-01  1.679536e+00 -2.120740e+00  5.297053e+01  5.917066e-01  5.993008e-01 -5.282760e-01  1.573830e-01
-1.573551e+00  1.065914e+00  6.104580e+00  4.174683e+01  3.993090e-01 -2.278385e-01  3.809303e-01  2.462789e-02
-5.580243e-04  1.280485e-03  4.986778e-05  1.446564e+02  1.483440e+02  3.659762e+01 -1.782846e+01  1.469381e+02
3 -5.221389e-01  5.375445e-02  2.463749e+00  1.240755e+00  6.670430e-01  6.400000e-01 3 2 -1.000000e+00
-1.943011e+00 -1.324370e-01  3.839519e+00  0.000000e+00  4.038760e-01 -2.982627e-01 -7.716113e-02  9.533401e-02
 5.193553e-01 -2.149793e-01 -2.561124e+00  3.688752e+01  1.374070e+00 -5.179091e-01  5.120080e-01  9.166530e-01
 2.265141e-01 -8.467909e-02  7.472084e-01  3.707825e+01  2.504121e+00 -5.915620e-01  7.577077e-01  1.948067e+00
3  5.243421e-03 -2.771612e-02  2.234007e-01  8.029090e-02  8.578666e-01  1.730000e+00 5 3 -1.000000e+00
 5.835682e-03 -1.142834e-01 -9.062924e+00  3.873822e-02  7.627838e-01  4.061531e-01  4.063127e-02  4.497158e-01
-9.267418e-02 -9.136779e-02  7.774780e+00  2.245350e-02  5.778898e-01  9.711307e-02 -2.003125e-01  2.940145e-01
 1.286095e-01 -6.068507e-02  5.814063e+00  0.000000e+00  5.530175e-01 -3.722754e-02  1.625138e-01  2.971016e-01
5 -6.721437e-01  7.208272e-01  8.970547e+00  4.849365e+00  1.000000e+00  2.180000e+00 5 2 -1.000000e+00
 1.398156e+00 -1.542650e+00 -2.474542e+00  1.460543e+03  1.186246e+00  1.077783e-01  6.535950e-01  5.604657e-02
-6.455480e+00 -1.515814e-01  9.444715e+00  0.000000e+00  6.106560e-01 -2.019342e-01  7.022812e-02  8.167226e-04
-1.963559e+00  5.168890e+00 -2.968960e+01  1.886774e+02  6.915383e-01  2.427756e-01  2.643680e-01  1.740372e-03
 2.804220e-01  5.772804e+00  2.638414e+01  1.802894e+02  6.477496e-01  2.873556e-01  6.004621e-02  7.108689e-04
 1.890015e-02 -1.753126e-02  6.272437e-04  1.642464e+03  4.799826e+01 -3.270573e+00  2.457362e+01  4.483192e+01
3  1.466824e-01 -9.251621e-01  5.211189e-01  2.208504e-01  1.874526e-01  1.010000e+00 1 2  3.106686e-01
-2.954636e-01 -1.835265e-01  2.814760e+00  0.000000e+00  3.784534e-01 -6.938465e-02 -1.619750e-01  3.728606e-02
 1.728297e-01  4.509164e-02 -1.501585e+01  1.162322e+01  5.723871e-01 -4.049868e-01 -2.922923e-01  2.042179e-01
 4.536352e-03  1.967706e-03  1.115668e-02  1.487880e+01  1.056199e+01 -1.177253e+00  6.428277e-01  9.943126e+00
1  8.222707e+00 -7.463010e+00  0.000000e+00  4.563990e+00  0.000000e+00  9.700000e-01 0 2 -1.000000e+00
 1.445423e+01 -1.141314e+01  3.195576e+00  0.000000e+00  3.902312e-01 -4.395582e-02  2.386487e-01  1.351404e-03
3  1.162267e-01  2.473889e-02  1.392585e+00  9.028786e-01  4.402513e-01  9.300000e-01 2 2 -1.000000e+00
-6.087195e-01 -8.111975e-02 -2.117266e+00  3.164290e+01  3.936339e-01 -8.870105e-01 -2.306499e-01  1.977116e-01
 7.473042e-01  2.358860e-01  4.809222e+00  0.000000e+00  2.732728e-01 -4.398204e-01 -3.560288e-01  9.209623e-02
-5.164385e-04 -8.822690e-05  1.290605e-05  1.090481e+02  3.057905e+02 -1.193142e+02 -3.432640e+01  3.051761e+02
3  3.015888e-01 -9.340315e-02  2.517527e+00  1.021544e+00  2.863854e-01  8.300000e-01 1 3 -1.000000e+00
 1.578593e+00 -7.178617e-01  3.401744e+00  0.000000e+00  4.202788e-01 -1.718215e-01  1.121925e-01  9.065043e-02
-8.019915e-01  1.011380e-01 -1.187820e+01  5.043552e+01  7.600945e-01 -3.764723e-01  3.323654e-03  3.110208e-01
-8.571744e-02  3.419983e-02  2.136908e-01  5.556020e+01  3.203098e+00 -2.093775e-01  3.607564e-01  2.427374e+00
5  1.039037e-02 -5.093549e-02  5.547883e-01  2.890131e-01  1.000000e+00  9.300000e-01 1 3 -1.000000e+00
 6.561646e-02 -3.142789e-01  2.394701e+00  0.000000e+00  2.344041e-01  3.801939e-01  1.549229e-01  1.385311e-01
 3.763058e-02  2.303088e-01 -3.682529e+01  1.002894e+01  3.862914e-01  5.935905e-01 -2.268123e-01  2.801403e-01
-1.456115e-01  1.835154e-01 -1.671033e+01  1.005829e+01  4.039557e-01  1.326368e-01  6.304915e-01  2.950910e-01
-2.350308e-02  2.333046e-01  5.285053e+01  1.002488e+01  3.754944e-01  6.000070e-01  1.052501e-01  2.694411e-01
