# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, kappa, gamma1, gamma2 kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 2.00, 11.00, 16.00, 10.00, 16.00, 100
1 -3.344539e-01  7.016788e-02  0.000000e+00  6.591797e-01  0.000000e+00  6.100000e-01 0 2 -1.000000e+00
-1.022011e+00  5.591200e-01  3.402848e+00  0.000000e+00  4.273478e-01 -1.273142e-01  1.336045e-01  5.413297e-02
3 -3.767462e+00  7.895694e+00  4.291083e+00  2.919537e+00  1.498056e-01  1.460000e+00 5 2  2.791891e-01
 2.210007e+00 -3.450809e+00  1.292655e+01  0.000000e+00  6.251706e-01  1.449783e-01  2.052274e-01  6.855993e-04
-9.757448e-02  1.273973e-01  1.327659e+00  4.314275e+02  3.546642e+00  4.801831e-01  2.345549e+00  1.672055e+00
-1.188545e-01  1.533269e-01 -1.936470e+00  4.314249e+02  3.024578e+00  4.082390e-01  2.109185e+00  1.222779e+00
5 -1.667414e+00  3.280141e+00  1.524966e+00  8.522450e-01  1.000000e+00  8.300000e-01 4 3  2.962959e-01
 3.962741e-01 -6.932658e-01  1.263984e+01  0.000000e+00  5.568150e-01  2.264135e-01  2.569727e-01  2.319093e-02
-6.698284e-01  3.369429e-01 -2.962626e+01  7.128194e+00  6.478587e-01 -2.235500e-01  3.283027e-01  8.800926e-02
 1.397936e-01  6.647351e-01 -3.047774e+01  7.364422e+00  6.192041e-01  3.742748e-01 -1.942544e-01  1.647183e-02
-4.386731e-01  5.828153e-01  4.821970e+01  7.015532e+00  6.023272e-01  1.670090e-01  3.309278e-01  3.751590e-02
-6.610150e-04  7.397255e-04  1.173534e-03  3.320295e+01  3.237631e+01 -7.041178e+00  9.097685e+00  2.919745e+01
3 -2.175139e-01  2.971843e-01  1.587258e+00  6.859925e-01  1.381346e-01  7.700000e-01 4 2 -1.000000e+00
 2.170686e-01 -3.431375e-01 -8.100766e-01  2.281096e+01  1.527200e+00  4.868137e-01  1.129338e+00  1.228200e+00
-7.163211e-01  9.406733e-01  5.864400e+00  0.000000e+00  4.114766e-01  6.428821e-02  4.143747e-01  1.976344e-01
 4.779632e-02 -7.598474e-02  8.411080e-02  2.345996e+01  5.448793e+00  1.308264e+00  2.488198e+00  5.027079e+00
3  3.833819e-02  7.237271e-02  3.011612e-01  1.460780e-01  7.740602e-01  1.110000e+00 4 2 -1.000000e+00
 1.287528e-01  2.171706e-01  2.003234e+00  0.000000e+00  2.390325e-01  7.799146e-02 -2.716545e-01  1.043434e-01
-4.688509e-03 -5.281360e-02 -1.072698e+01  2.253544e+00  1.488030e+00  5.753434e-01  1.938994e-02  1.272151e+00
-4.916159e-03 -4.472546e-02  8.303330e+00  2.253624e+00  1.682765e+00  5.861030e-01  4.709962e-02  1.458728e+00
1  6.485615e-01  9.501996e-02  0.000000e+00  6.326749e-01  0.000000e+00  5.700000e-01 0 2 -1.000000e+00
 1.252385e+00  3.836168e-01  3.164584e+00  0.000000e+00  3.751470e-01 -2.507490e-01 -1.075589e-01  1.516788e-01
1 -1.030100e+00  9.604197e-01  0.000000e+00  1.568484e+00  0.000000e+00  1.210000e+00 0 2 -1.000000e+00
-2.294721e+00  2.193377e+00  9.832906e+00  0.000000e+00  5.614270e-01  1.345313e-02  3.007756e-01  1.491635e-03
1 -2.212354e+00 -1.247051e+00  0.000000e+00  5.059887e-01  0.000000e+00  8.900000e-01 0 2  3.133729e-01
-9.127078e-01 -1.743744e-01  3.777600e+00  0.000000e+00  3.916269e-01 -2.854421e-01 -1.546686e-01  3.601605e-02
1 -1.389241e+00  2.962956e+00  0.000000e+00  4.066176e+00  0.000000e+00  8.900000e-01 0 2  2.909511e-01
 6.937074e+00 -1.273831e+00  3.800531e+00  0.000000e+00  3.743535e-01 -3.320940e-01  1.342607e-01  8.659170e-04
1 -7.746816e-02  1.563143e-01  0.000000e+00  1.519835e-01  0.000000e+00  7.300000e-01 0 2 -1.000000e+00
-2.335766e-01  3.415149e-01  3.415623e+00  0.000000e+00  4.038915e-01  4.676257e-02  2.457360e-01  1.591228e-01
3 -1.522930e-01 -3.396762e-02  8.020110e-01  7.775806e-01  8.926288e-01  9.600000e-01 1 3 -1.000000e+00
-4.092058e-01 -4.833494e-01  3.206301e+00  0.000000e+00  3.788599e-01  7.398860e-02 -2.616388e-01  9.513329e-02
-5.455591e-01  2.036411e-01 -1.073653e+01  1.252914e+00  6.378073e-01 -3.408563e-01  3.288472e-01  3.269377e-01
-4.845781e-01  3.151120e-01  1.202799e+01  1.243134e+00  5.259378e-01 -1.173728e-01  3.575180e-01  2.191476e-01
3  8.786103e-02  4.487375e-02  2.023143e-01  2.262203e-01  6.650753e-01  9.700000e-01 2 3 -1.000000e+00
 1.870285e-01  2.040635e-01  7.969890e+00  6.465749e-03  4.587455e-01  7.804843e-02 -4.017370e-01  2.259630e-01
 2.790958e-01  2.391162e-02  7.793694e+00  0.000000e+00  4.684561e-01 -3.897641e-01 -4.810363e-02  2.265789e-01
 2.504150e-01  1.241986e-01 -1.198344e+01  8.379345e-02  5.809928e-01 -2.946819e-01 -4.149435e-01  3.430275e-01
1  4.001214e-01 -1.924694e+00  0.000000e+00  1.307844e+00  0.000000e+00  8.800000e-01 0 2 -1.000000e+00
-7.850692e-01 -4.129556e+00  3.308890e+00  0.000000e+00  4.268562e-01  1.544747e-01  4.914431e-02  3.430383e-03
3 -4.994718e-02 -1.795016e-02  2.551121e-01  1.518487e-01  3.443640e-01  6.600000e-01 2 3 -1.000000e+00
-1.677824e-01 -8.676904e-02  5.847728e+00  0.000000e+00  4.004890e-01 -2.534723e-01 -3.523615e-01  2.514886e-01
 6.470715e-02  1.825852e-02 -2.013747e+00  1.608863e+00  1.234300e+00 -6.333327e-01 -3.877796e-01  1.030146e+00
 2.046563e-02  6.139034e-03  4.123812e-01  1.634690e+00  2.817194e+00 -8.140303e-01 -4.632589e-01  2.554800e+00
1  2.728878e-05  1.821521e-04  0.000000e+00  6.959035e-04  0.000000e+00  1.000000e+00 0 2 -1.000000e+00
 1.641557e-03  9.820198e-04  1.781660e+01  0.000000e+00  7.541051e-01  6.065534e-02 -2.564802e-02  4.490479e-01
3  2.813001e-02 -9.015520e-02  7.809420e-01  3.611766e-01  2.145086e-01  7.900000e-01 2 2 -1.000000e+00
 2.688160e-01 -4.011133e-01  7.863529e+00  0.000000e+00  3.904526e-01  1.705283e-01  4.640030e-01  1.852003e-01
-6.654315e-02  3.041559e-01 -1.686794e+00  4.377176e+00  7.329064e-01  7.352114e-01  3.516300e-01  4.861340e-01
-2.184777e-03  8.378146e-03  9.966372e-03  6.291525e+00  1.154059e+01  3.015732e+00  1.293034e+00  1.101005e+01
3 -8.884458e-02 -1.833215e-02  9.541933e-01  4.590814e-01  9.808028e-01  1.320000e+00 1 3 -1.000000e+00
-5.752944e-01 -7.422215e-02  5.062617e+00  0.000000e+00  4.335767e-01 -3.469540e-01 -5.414796e-02  8.589478e-02
 3.519690e-01  1.508722e-01 -4.965429e+00  1.090899e+01  6.614790e-01 -3.986422e-01 -3.963247e-01  2.330452e-01
 6.746183e-03  1.977125e-03  8.020878e-03  1.672592e+01  1.252024e+01 -1.928191e+00 -2.079267e+00  1.137765e+01
1  6.986309e-02  2.482012e-01  0.000000e+00  3.257881e-01  0.000000e+00  9.300000e-01 0 2 -1.000000e+00
 1.457449e-01  6.152942e-01  3.743504e+00  0.000000e+00  3.701194e-01  3.135226e-01 -1.769852e-01  1.109736e-01
3  8.707058e-01 -2.108233e+01  4.012602e+01  1.461112e+01  7.352740e-01  8.100000e-01 4 3  2.776138e-01
-2.486142e+01 -9.794019e+00  2.412348e+00  0.000000e+00  3.468977e-01 -9.713060e-02 -5.073846e-02  2.089442e-04
 8.352526e+00 -8.774485e+00 -5.283604e+00  5.329740e+03  8.848082e-01  1.722173e-01  4.157825e-01  2.285788e-03
 1.455721e+01 -2.292739e+00  7.185897e+00  5.202610e+03  5.943217e-01 -1.088165e-01  1.165005e-01  9.119728e-04
3 -1.950908e-01  9.855637e-02  1.371937e+00  7.042353e-01  1.271489e-01  1.170000e+00 5 2 -1.000000e+00
 4.731150e-01 -2.422615e-01 -8.162829e-01  1.970464e+01  5.643482e-01 -7.711382e-01  9.056511e-01  3.131631e-01
-6.368657e-01  5.640596e-01  6.419897e+00  0.000000e+00  3.153120e-01 -1.099470e-01  5.485832e-01  9.985336e-02
 2.280132e-03 -1.334970e-03  1.260824e-04  3.647290e+01  9.694232e+01 -1.420048e+01  3.274068e+01  9.627973e+01
1 -4.311651e-01 -4.733545e+00  0.000000e+00  2.697196e+00  0.000000e+00  8.600000e-01 0 2 -1.000000e+00
 5.633096e+00 -1.289556e+01  3.258859e+00  0.000000e+00  4.382786e-01  8.117937e-02 -4.566127e-02  4.871889e-03
3  1.701677e-01  5.108111e-02  1.148079e+00  5.641147e-01  5.045771e-01  6.800000e-01 2 3 -1.000000e+00
-2.594805e-01 -1.845788e-01 -2.279115e+00  3.216516e+01  1.175897e+00 -2.125691e-01 -6.515527e-01  5.144127e-01
 8.838220e-01 -7.995816e-02  4.516881e+00  0.000000e+00  4.777899e-01 -2.245411e-01  2.988172e-02  4.583734e-02
-5.031703e-02 -2.891985e-02  2.071165e-01  3.331823e+01  3.542676e+00 -3.258152e-01 -1.237274e+00  2.554726e+00
1  3.100673e-02 -9.796271e-02  0.000000e+00  1.405154e-01  0.000000e+00  1.010000e+00 0 2 -1.000000e+00
 4.952884e-03 -2.951835e-01  5.283245e+00  0.000000e+00  4.788771e-01  2.832861e-01  4.517063e-02  2.391432e-01
3 -8.852429e-01  8.856802e-01  1.138382e+00  5.861788e-01  1.837885e-01  8.500000e-01 2 2  2.972514e-01
 7.049611e-02  4.061484e-01 -1.879858e+00  2.209470e+01  8.330206e-01  7.140081e-01 -2.236727e-01  1.406702e-01
 1.299869e-01 -7.306784e-01  1.022838e+01  0.000000e+00  4.760970e-01  3.907119e-01  1.550849e-01  2.970622e-02
 1.036146e-03  7.706814e-03  3.647533e-03  2.964896e+01  1.819426e+01  4.194829e+00 -1.971810e+00  1.582548e+01
5 -2.401675e-02  1.978635e-02  2.819248e-01  1.161662e-01  1.000000e+00  1.290000e+00 1 2 -1.000000e+00
 1.318200e-02 -8.404904e-02 -6.658703e+00  2.956839e+00  8.852368e-01  4.026612e-01  3.484189e-02  5.873798e-01
-1.554823e-01  1.080204e-01  2.973360e+00  0.000000e+00  3.916557e-01 -5.205132e-02  1.762202e-01  1.733415e-01
 9.957728e-02 -1.208888e-02  1.416903e+02  2.829526e+00  7.176112e-01 -2.691150e-01  1.621409e-02  4.554443e-01
 9.024658e-03 -8.450155e-03  5.298575e-01  3.178346e+00  2.378647e+00  1.113933e-01  3.094992e-02  1.962776e+00
 9.956339e-02 -6.412664e-03 -1.362698e+02  2.829548e+00  7.305134e-01 -2.821135e-01 -1.932304e-02  4.674493e-01
1 -8.169356e+00 -1.404402e+00  0.000000e+00  5.056701e+00  0.000000e+00  1.150000e+00 0 2 -1.000000e+00
-1.614841e+01  2.732774e-01  3.007462e+00  0.000000e+00  3.967725e-01 -1.764926e-01 -1.508390e-02  4.912914e-04
1  3.648595e-01 -1.223131e+00  0.000000e+00  3.474343e-01  0.000000e+00  3.900000e-01 0 2 -1.000000e+00
 3.499576e-01 -2.109984e+00  3.584863e+00  0.000000e+00  4.274387e-01  1.898466e-01  1.132872e-01  1.038553e-01
1  1.783294e-01  2.864888e+00  0.000000e+00  8.690812e-01  0.000000e+00  9.500000e-01 0 2  2.764803e-01
-2.815362e+00 -1.324994e-01  3.222112e+00  0.000000e+00  4.032433e-01 -1.901809e-01 -9.795027e-02  9.133822e-03
3 -6.183051e-01 -1.834554e-01  1.500336e+00  1.739332e+00  9.598081e-01  1.060000e+00 2 3 -1.000000e+00
-1.447677e+00 -1.391751e+00  8.538754e+00  0.000000e+00  5.490536e-01 -4.776250e-02 -2.897556e-01  4.887443e-02
-1.947814e+00  2.277074e-02  2.914971e+01  1.307043e+00  5.908229e-01 -3.647475e-01  8.917157e-03  7.494562e-02
-1.928771e+00 -2.885190e-01 -3.037035e+01  1.337994e+00  6.333485e-01 -3.946129e-01 -1.078927e-01  1.094763e-01
1 -8.569784e-03 -1.095954e-02  0.000000e+00  1.287134e-02  0.000000e+00  7.800000e-01 0 2 -1.000000e+00
-2.393048e-02 -3.368878e-02  4.283843e+00  0.000000e+00  4.989627e-01  2.782608e-02 -1.297260e-01  2.634810e-01
1  1.123092e+00  9.826043e-01  0.000000e+00  1.293379e+00  0.000000e+00  1.170000e+00 0 2 -1.000000e+00
 2.369918e+00  2.319584e+00  3.101470e+00  0.000000e+00  4.161616e-01  7.942857e-04 -1.357900e-01  1.352459e-02
3 -4.196222e-01 -1.359986e-02  1.477191e+00  6.756184e-01  2.262612e-01  9.300000e-01 1 2 -1.000000e+00
 2.798899e-01  4.666030e-02 -6.893538e-01  6.729300e+01  1.205215e+00 -1.156850e+00 -3.929946e-01  5.854993e-01
-1.188192e+00  2.104541e-01  3.046717e+00  0.000000e+00  3.776333e-01 -2.419917e-01  2.362553e-02  1.824863e-02
 3.610918e-02  4.843055e-03  1.954291e-02  6.945394e+01  8.784934e+00 -2.809178e+00 -1.242680e+00  7.794305e+00
3  1.317075e-01 -7.109503e-02  8.566121e-01  4.007158e-01  6.064392e-01  1.040000e+00 2 2 -1.000000e+00
 4.734599e-01 -2.827574e-01  3.165771e+00  0.000000e+00  2.906947e-01 -2.230586e-01  3.707831e-01  8.084031e-02
-2.716031e-01  1.399309e-01 -1.919848e+00  2.329127e+01  5.472286e-01 -5.063825e-01  6.851667e-01  3.022525e-01
-6.191725e-03  3.396081e-03  4.234577e-03  3.171835e+01  1.645468e+01 -8.080464e-01  1.429407e+00  1.598203e+01
5 -6.701247e+00  2.716737e+00  4.998633e+00  2.440578e+00  1.000000e+00  8.600000e-01 2 3  2.856996e-01
-2.590940e+00 -1.440113e+00  1.082082e+01  0.000000e+00  6.455021e-01 -1.184765e-01 -1.386275e-01  8.004489e-03
 1.530735e+00 -1.018141e+00 -6.576507e+00  4.616430e+01  8.838985e-01 -1.437928e-01  3.806043e-01  6.204520e-02
-1.003336e+00  2.263458e+00 -2.711384e+01  1.953549e+01  7.595325e-01  1.825815e-01  2.477300e-01  2.339142e-02
 4.022810e-01  2.563256e+00  2.860771e+01  1.860111e+01  7.074507e-01  2.220355e-01 -3.646563e-02  1.218461e-02
 2.009881e-02 -7.589024e-03  1.419210e-02  6.967085e+01  9.857287e+00 -1.543065e+00  2.368279e+00  7.560044e+00
3  3.177406e-03 -1.210198e-01  1.046185e+00  6.112292e-01  2.470732e-01  8.400000e-01 2 2 -1.000000e+00
 1.133928e-02 -6.531181e-01  3.446168e+00  0.000000e+00  3.748511e-01  3.171891e-01  4.984637e-03  1.054132e-01
-4.500623e-02  3.915489e-01 -1.394796e+01  1.845942e+01  5.884747e-01  4.793236e-01  1.062872e-01  2.811850e-01
-3.994451e-04  1.446855e-02  3.255545e-02  2.460726e+01  6.545239e+00  1.798084e-01  2.293292e-02  6.007018e+00
1  6.863679e-03  1.319792e-03  0.000000e+00  1.305926e-02  0.000000e+00  7.700000e-01 0 2 -1.000000e+00
 2.351557e-02  7.283277e-03  4.135155e+00  0.000000e+00  4.690985e-01 -1.690946e-01 -1.069323e-01  3.855790e-01
2 -7.029725e-01  8.867281e-01  3.942218e+00  1.583161e+00  5.172215e-01  1.170000e+00 5 2 -1.000000e+00
-2.742398e+00  2.394831e+00  2.543428e+00  0.000000e+00  3.519253e-01 -1.717437e-02  1.628979e-01  6.568230e-03
 1.361929e-01 -2.986416e-01  4.917483e+00  2.963803e+02  2.840987e+00  1.247019e+00  1.277036e+00  1.732806e+00
1  6.704290e-01 -1.162657e+00  0.000000e+00  1.341773e+00  0.000000e+00  1.150000e+00 0 2 -1.000000e+00
 1.706457e+00 -2.597960e+00  4.375820e+00  0.000000e+00  4.623018e-01  1.234556e-01  2.129542e-01  4.847010e-02
1  5.739503e+00 -3.605063e+00  0.000000e+00  1.943121e+00  0.000000e+00  8.300000e-01 0 2  2.811102e-01
 2.371202e+00 -3.452374e+00  4.517902e+00  0.000000e+00  4.844428e-01 -1.239569e-02  2.104848e-01  1.285649e-03
1  9.094211e-01  3.230367e-01  0.000000e+00  1.506388e+00  0.000000e+00  1.880000e+00 0 2 -1.000000e+00
 3.943368e+00 -8.031265e-01  3.101789e+00  0.000000e+00  4.235628e-01 -8.301493e-02 -5.471526e-02  1.934189e-03
3 -2.119855e-02 -8.992895e-02  1.078909e+00  5.393117e-01  3.355287e-01  8.700000e-01 1 2 -1.000000e+00
 2.371528e-01 -6.564913e-01  7.879240e+00  0.000000e+00  5.074374e-01  2.502942e-01  2.303365e-01  9.426756e-02
 1.846984e-01  4.211420e-01 -2.643711e+00  9.143167e+00  9.110180e-01  4.386441e-01 -4.401878e-01  4.288511e-01
 6.070585e-03  1.654603e-02  3.437555e-02  1.232697e+01  6.994484e+00  1.703019e+00 -1.985729e+00  5.984802e+00
1  8.633907e-03 -2.995006e-01  0.000000e+00  5.037457e-01  0.000000e+00  1.370000e+00 0 2 -1.000000e+00
 1.387625e-01 -9.759374e-01  5.627194e+00  0.000000e+00  5.032382e-01  2.530128e-01  7.105198e-02  8.171150e-02
3  1.626949e-01 -2.776312e-01  1.410914e+00  7.946541e-01  3.548639e-01  7.500000e-01 2 3 -1.000000e+00
 5.402936e-01 -1.029305e+00  2.147910e+00  0.000000e+00  3.051909e-01  8.060783e-02  1.034083e-01  5.892852e-02
-1.878745e-01  1.791859e-01 -6.052773e+00  4.240770e+01  1.156862e+00 -1.020575e-01  4.235605e-01  7.972026e-01
-9.593908e-02  1.075790e-01  2.063728e+00  4.247161e+01  1.818067e+00 -1.113903e-01  4.150485e-01  1.415599e+00
5 -5.448243e-02 -2.793529e-03  6.609456e-01  2.309822e-01  1.000000e+00  7.600000e-01 4 2 -1.000000e+00
-3.708335e-01 -9.508311e-02  2.299119e+00  0.000000e+00  1.526460e-01 -4.855894e-01 -2.173994e-01  1.828518e-02
 2.154091e-01 -2.168528e-01 -2.766389e+00  3.884208e+00  2.709816e-01 -1.259749e-01  9.365256e-01  8.712979e-02
 1.223175e-01  3.074317e-01 -1.513538e+01  3.217611e+00  2.520960e-01  5.114169e-01 -6.032276e-01  1.021184e-01
 1.765363e-01  2.753699e-01  1.836033e+01  3.215221e+00  2.145642e-01  2.227259e-01 -7.161266e-01  6.842601e-02
 1.395450e-04 -4.147287e-06  1.732750e-05  1.372434e+01  2.510315e+02  6.591950e+01  2.141605e+01  2.503568e+02
5  3.658940e-01 -1.765452e-01  6.417462e+00  3.004903e+00  1.000000e+00  8.700000e-01 2 3 -1.000000e+00
-8.225615e-02 -3.520067e+00  5.788310e+00  0.000000e+00  5.379625e-01  1.965876e-01  4.549689e-02  2.216756e-02
 2.621227e+00 -1.114155e+00 -6.591759e+00  1.951024e+01  7.402220e-01 -3.265196e-01  3.355207e-01  4.154327e-02
-1.474090e+00  6.879866e-01 -2.519552e+00  7.588286e+01  1.053058e+00 -4.112408e-01  4.802000e-01  1.322245e-01
 2.525993e+00  2.343452e+00  6.099969e+00  2.941101e+00  5.402545e-01 -8.269807e-02 -2.014738e-01  2.355636e-02
-7.887622e-02  3.780938e-02  6.375592e-02  8.833642e+01  5.227910e+00 -9.333923e-01  1.148557e+00  3.085081e+00
1 -1.700885e+00  1.392167e+00  0.000000e+00  1.910087e+00  0.000000e+00  7.600000e-01 0 2 -1.000000e+00
-2.317349e+00  4.041276e+00  4.089880e+00  0.000000e+00  4.541555e-01  3.546454e-02  2.284350e-01  4.089539e-03
1  1.572098e-01  2.074500e-01  0.000000e+00  6.632656e-01  0.000000e+00  1.450000e+00 0 2 -1.000000e+00
 5.796752e-01  7.150546e-01  7.858469e+00  0.000000e+00  4.527951e-01  1.043550e-01 -4.016117e-01  3.177316e-01
1  3.532511e-01 -2.875994e-01  0.000000e+00  6.757723e-01  0.000000e+00  8.000000e-01 0 2 -1.000000e+00
 8.801804e-01 -7.371897e-01  2.443385e+01  0.000000e+00  5.102807e-01 -1.085256e-01  4.325741e-01  3.276780e-01
1 -2.326607e-01 -1.628929e-01  0.000000e+00  3.331876e-01  0.000000e+00  5.100000e-01 0 2 -1.000000e+00
-7.296279e-01 -3.181131e-01  4.788561e+00  0.000000e+00  5.016168e-01 -1.265621e-01 -1.534171e-01  1.475038e-01
1 -2.222757e-01  5.930114e-01  0.000000e+00  6.364439e-01  0.000000e+00  7.000000e-01 0 2 -1.000000e+00
-4.463657e-01  1.342042e+00  3.977839e+00  0.000000e+00  3.844218e-01  3.010355e-01  1.921494e-01  1.319279e-01
3  5.856548e-03  1.648892e-01  5.994706e-01  2.434840e-01  1.068582e-01  7.800000e-01 4 2 -1.000000e+00
 6.977868e-03 -1.459888e-01 -5.213871e-01  1.623149e+01  1.687627e+00  1.542609e+00  1.055960e-01  1.371937e+00
 8.923894e-02  4.478109e-01  4.879244e+00  0.000000e+00  3.702580e-01  3.885925e-01 -2.015468e-01  1.422117e-01
 1.342466e-03 -2.950134e-02  4.481436e-02  1.670673e+01  7.099359e+00  3.823460e+00  5.187046e-01  6.656316e+00
3 -9.117275e-02  4.783922e-02  4.087959e-01  2.366709e-01  2.445848e-01  7.200000e-01 1 2 -1.000000e+00
 1.072016e-01 -4.564501e-02 -8.318696e-01  1.212095e+01  1.061113e+00 -7.327724e-01  8.178575e-01  8.913150e-01
-2.501155e-01  1.529465e-01  3.401150e+00  0.000000e+00  2.913184e-01 -1.863751e-01  4.165043e-01  1.578266e-01
 1.317411e-02 -5.785225e-03  3.383264e-02  1.297700e+01  6.980727e+00 -1.854017e+00  1.665671e+00  6.728447e+00
5  5.407182e-04 -1.904488e-02  7.116669e-01  3.795597e-01  1.000000e+00  2.140000e+00 2 2 -1.000000e+00
 1.581402e-01 -3.434061e-01  5.254075e+00  0.000000e+00  3.787517e-01  2.916834e-01  3.324783e-01  7.586836e-02
-3.392576e-01 -7.754921e-02 -8.144907e+00  2.636392e+00  5.052030e-01 -5.439970e-01 -2.677077e-01  1.689434e-01
 2.262808e-01  2.373076e-01 -4.513909e+00  3.882471e+00  5.422611e-01  5.450967e-02 -6.542867e-01  1.690674e-01
-2.642067e-01  2.293879e-01  1.001370e+01  2.257980e+00  4.077103e-01 -5.603511e-02  4.977992e-01  1.030695e-01
 2.320548e-05  3.908577e-04  6.261536e-04  1.472859e+01  4.111920e+01  3.704987e-01 -3.515835e+00  3.995198e+01
1 -4.460552e+00 -7.329863e+00  0.000000e+00  5.270712e+00  0.000000e+00  8.700000e-01 0 2 -1.000000e+00
-6.663223e+00 -1.353368e+01  4.078107e+00  0.000000e+00  4.329000e-01  1.730249e-01 -2.155297e-01  1.579943e-03
2 -3.169998e+00  1.010059e+01  1.748784e+00  7.284616e+00  2.395812e-01  5.700000e-01 3 2  2.984252e-01
 1.692632e+00 -2.133935e+00 -5.527156e+00  8.325328e+02  1.227601e+00  1.990417e-01  4.394420e-01  2.429061e-02
 7.118031e-01 -6.861020e-01  1.324203e+00  8.359789e+02  2.109530e+00  1.732429e-01  6.677371e-01  2.007380e-01
1  6.590130e-01  2.253966e+00  0.000000e+00  4.539803e-01  0.000000e+00  7.700000e-01 0 2  2.768811e-01
 3.026254e-01  7.733119e-01  3.158474e+00  0.000000e+00  4.248563e-01  1.167530e-01 -2.346165e-02  1.279172e-02
1  2.151961e-02  2.734128e-02  0.000000e+00  5.265861e-02  0.000000e+00  7.000000e-01 0 2 -1.000000e+00
 8.632101e-02  6.558975e-02  4.737999e+00  0.000000e+00  4.809505e-01 -6.002405e-02 -2.339870e-01  3.050356e-01
3  4.593647e-02 -3.065363e-01  1.821794e+00  8.848131e-01  2.256580e-01  9.200000e-01 1 2 -1.000000e+00
 5.675431e-01 -1.064520e+00  5.106732e+00  0.000000e+00  3.362844e-01  2.714323e-01  4.135492e-01  1.699332e-01
-5.190083e-03  6.649047e-01 -1.152375e+00  1.513634e+01  8.529642e-01  9.410548e-01  6.171193e-02  6.444674e-01
-1.776830e-03  3.481456e-02  1.702402e-02  1.853727e+01  9.168659e+00  2.815585e+00 -2.427663e-01  8.821607e+00
3  4.520331e-02 -3.923231e-02  1.926930e-01  1.076133e-01  4.312640e-01  7.000000e-01 2 3 -1.000000e+00
 1.248336e-01 -9.912569e-02  3.465591e+00  0.000000e+00  3.265946e-01 -8.654701e-02  3.967787e-01  1.748512e-01
-1.722194e-02  1.490054e-02  8.386228e-01  3.036794e+00  2.967979e+00 -2.191599e-01  1.622492e+00  2.693790e+00
-2.514565e-02  2.185710e-02 -1.494585e+00  3.035438e+00  2.123134e+00 -1.744920e-01  1.378428e+00  1.872795e+00
1  2.795527e-01 -5.811034e+00  0.000000e+00  2.394844e+00  0.000000e+00  9.000000e-01 0 2 -1.000000e+00
 2.017329e+00 -1.063093e+01  3.369329e+00  0.000000e+00  4.200757e-01  1.950308e-01  3.847410e-02  1.146922e-03
3 -8.116528e-02 -1.736960e-02  6.143873e-01  3.306485e-01  1.421300e-01  1.230000e+00 1 2 -1.000000e+00
-3.649637e-01 -1.596871e-02  8.452908e+00  0.000000e+00  2.718946e-01 -6.384625e-01 -6.481244e-02  1.044221e-01
 2.441829e-01  6.410766e-02 -1.201412e+00  6.586138e+00  4.614724e-01 -9.321619e-01 -5.034283e-01  2.669968e-01
 1.411211e-03  3.496342e-04  3.757059e-04  1.303389e+01  5.371833e+01 -8.902023e+00 -6.190280e+00  5.315132e+01
1  3.762528e-01 -1.026496e+00  0.000000e+00  1.231430e+00  0.000000e+00  5.200000e-01 0 2 -1.000000e+00
 3.315295e-01 -2.591008e+00  3.244637e+00  0.000000e+00  3.983880e-01  2.183247e-01  7.791327e-02  3.681825e-02
1  3.891832e-01 -8.356730e-01  0.000000e+00  2.979799e-01  0.000000e+00  5.500000e-01 0 2  2.848509e-01
 4.094996e-02  7.601110e-01  4.732977e+00  0.000000e+00  4.792816e-01  2.424044e-01  3.323013e-02  5.860627e-02
3  6.033845e-02  9.675713e-02  6.172960e-01  2.901007e-01  3.909607e-01  9.500000e-01 2 1 -1.000000e+00
-8.209439e-02 -1.978017e-01 -1.092490e+00  9.542302e+00  7.358383e-01  7.394254e-01 -6.620961e-01  4.754687e-01
 3.123258e-01  2.770531e-01  2.794374e+00  0.000000e+00  2.847266e-01 -2.241068e-02 -3.914740e-01  1.052386e-01
-3.560572e-03 -6.239751e-03  5.556797e-03  1.208576e+01  1.502389e+01  2.428396e+00 -3.288269e+00  1.447585e+01
3  4.701406e-02 -4.539055e-04  6.607617e-01  3.775765e-01  3.761210e-01  1.040000e+00 1 2 -1.000000e+00
-3.020728e-01 -4.279561e-02 -2.956861e+00  2.396050e+00  6.027471e-01 -6.774752e-01 -1.924415e-01  2.809131e-01
 3.348989e-01 -2.185030e-01  7.861461e+00  0.000000e+00  4.045320e-01 -2.119249e-01  4.271617e-01  1.436755e-01
-2.726394e-03 -6.689336e-05  4.253173e-03  5.001115e+00  1.659984e+01 -2.810611e+00 -5.804460e-01  1.571633e+01
3  8.066609e-02  3.857014e-01  1.739549e+00  7.323312e-01  2.164346e-01  7.900000e-01 1 2 -1.000000e+00
-9.835530e-02 -5.681914e-01 -6.865460e-01  2.187516e+01  7.633252e-01  1.136141e+00 -4.709201e-01  6.117513e-01
 2.025838e-01  1.145129e+00  3.172072e+00  0.000000e+00  2.556304e-01  4.465012e-01 -1.986742e-01  1.329572e-01
-2.880408e-03 -1.843287e-02  2.683917e-03  2.752684e+01  2.176768e+01  7.465353e+00 -1.724850e+00  2.147381e+01
